time,open,high,low,close,volume,day
18:35:00,103.05,103.1,103.03,103.06,525510,1
18:36:00,103.07,103.18,103.05,103.1,253370,1
18:37:00,103.11,103.24,103.1,103.13,1318600,1
18:38:00,103.14,103.23,103.05,103.06,1819960,1
10:00:00,102.81,102.95,102.65,102.94,785040,2
10:01:00,102.94,103.08,102.9,103.02,740590,2
10:02:00,103.01,103.06,102.92,102.96,297990,2
10:03:00,102.97,103.05,102.92,103.03,311000,2
10:04:00,103.02,103.02,102.81,102.81,374240,2
10:05:00,102.82,102.85,102.72,102.75,340700,2
10:06:00,102.75,102.78,102.5,102.53,1048420,2
10:07:00,102.53,102.53,102.06,102.13,1772190,2
10:08:00,102.16,102.22,102.05,102.1,1203550,2
10:09:00,102.1,102.14,102.05,102.1,400850,2
10:10:00,102.1,102.1,101.92,101.99,1134210,2
10:11:00,102.02,102.26,102.0,102.19,585710,2
10:12:00,102.17,102.17,102.06,102.15,502790,2
10:13:00,102.15,102.25,102.1,102.25,1167070,2
10:14:00,102.26,102.34,102.23,102.3,537930,2
10:15:00,102.3,102.37,102.26,102.37,155590,2
10:16:00,102.35,102.37,102.3,102.31,348360,2
10:17:00,102.32,102.36,102.27,102.28,392840,2
10:18:00,102.3,102.31,102.23,102.23,331490,2
10:19:00,102.23,102.39,102.2,102.35,111610,2
10:20:00,102.38,102.49,102.36,102.47,251020,2
10:21:00,102.46,102.5,102.4,102.43,339330,2
10:22:00,102.44,102.49,102.41,102.49,124470,2
10:23:00,102.46,102.48,102.42,102.42,66540,2
10:24:00,102.42,102.7,102.4,102.63,673730,2
10:25:00,102.64,102.69,102.55,102.58,424310,2
10:26:00,102.58,102.6,102.53,102.57,104740,2
10:27:00,102.57,102.6,102.55,102.57,103900,2
10:28:00,102.57,102.6,102.5,102.56,368790,2
10:29:00,102.51,102.6,102.51,102.6,65730,2
10:30:00,102.56,102.56,102.37,102.37,340800,2
10:31:00,102.37,102.39,102.24,102.38,215000,2
10:32:00,102.39,102.39,102.15,102.15,395770,2
10:33:00,102.15,102.34,102.12,102.31,263120,2
10:34:00,102.31,102.35,102.28,102.32,79810,2
10:35:00,102.32,102.32,102.22,102.28,36560,2
10:36:00,102.3,102.33,102.24,102.27,37520,2
10:37:00,102.29,102.3,102.25,102.3,111850,2
10:38:00,102.31,102.33,102.3,102.3,13050,2
10:39:00,102.32,102.32,102.16,102.21,285470,2
10:40:00,102.23,102.25,102.21,102.21,25200,2
10:41:00,102.24,102.24,102.05,102.13,540160,2
10:42:00,102.07,102.17,102.03,102.14,404830,2
10:43:00,102.11,102.17,102.08,102.1,77780,2
10:44:00,102.1,102.1,101.93,101.99,1096470,2
10:45:00,101.98,102.12,101.8,101.88,1995090,2
10:46:00,101.88,101.95,101.87,101.87,233720,2
10:47:00,101.88,101.88,101.74,101.83,527160,2
10:48:00,101.83,102.06,101.78,101.85,839400,2
10:49:00,101.86,102.0,101.81,101.97,128800,2
10:50:00,101.97,102.03,101.9,101.95,246470,2
10:51:00,101.95,102.01,101.95,102.01,42390,2
10:52:00,102.01,102.03,101.84,101.84,218950,2
10:53:00,101.83,101.94,101.77,101.83,429420,2
10:54:00,101.83,101.84,101.77,101.82,286640,2
10:55:00,101.83,101.87,101.8,101.83,246540,2
10:56:00,101.82,101.83,101.7,101.74,1152760,2
10:57:00,101.75,101.76,101.6,101.63,662770,2
10:58:00,101.64,101.69,101.5,101.54,1311620,2
10:59:00,101.53,101.63,101.44,101.5,1680210,2
11:00:00,101.5,101.65,101.13,101.29,2948440,2
11:01:00,101.31,101.4,101.22,101.32,1184340,2
11:02:00,101.32,101.49,101.32,101.49,562300,2
11:03:00,101.49,101.6,101.48,101.6,568820,2
11:04:00,101.6,101.74,101.59,101.59,586140,2
11:05:00,101.59,101.67,101.55,101.67,235360,2
11:06:00,101.67,101.82,101.67,101.76,519530,2
11:07:00,101.74,101.76,101.54,101.54,461770,2
11:08:00,101.58,101.6,101.56,101.58,194230,2
11:09:00,101.58,101.59,101.42,101.47,556510,2
11:10:00,101.48,101.6,101.47,101.59,125460,2
11:11:00,101.59,101.6,101.38,101.38,1115310,2
11:12:00,101.38,101.38,100.88,101.15,4828930,2
11:13:00,101.13,101.17,101.09,101.16,527290,2
11:14:00,101.12,101.16,100.72,100.8,3007310,2
11:15:00,100.83,101.0,100.7,100.96,1913390,2
11:16:00,100.96,101.06,100.93,100.93,766230,2
11:17:00,100.96,101.0,100.9,100.9,251930,2
11:18:00,100.91,100.94,100.75,100.89,694640,2
11:19:00,100.84,100.92,100.79,100.82,647840,2
11:20:00,100.82,101.13,100.8,100.96,1927270,2
11:21:00,100.98,101.12,100.96,101.08,758650,2
11:22:00,101.08,101.16,101.06,101.11,681940,2
11:23:00,101.1,101.14,100.97,101.07,1244070,2
11:24:00,101.09,101.14,101.04,101.08,390470,2
11:25:00,101.08,101.12,101.02,101.1,835330,2
11:26:00,101.1,101.12,101.06,101.1,153710,2
11:27:00,101.12,101.18,101.1,101.17,876090,2
11:28:00,101.17,101.17,101.1,101.15,453870,2
11:29:00,101.15,101.17,101.07,101.12,893130,2
11:30:00,101.12,101.12,101.05,101.07,405200,2
11:31:00,101.06,101.1,101.06,101.08,530940,2
11:32:00,101.1,101.12,101.03,101.03,477370,2
11:33:00,101.03,101.07,101.01,101.04,556600,2
11:34:00,101.02,101.1,100.98,101.09,1424370,2
11:35:00,101.1,101.22,101.09,101.21,659880,2
11:36:00,101.22,101.34,101.21,101.25,758770,2
11:37:00,101.25,101.31,101.25,101.28,39770,2
11:38:00,101.27,101.28,101.22,101.27,96160,2
11:39:00,101.27,101.35,101.22,101.33,315070,2
11:40:00,101.33,101.34,101.25,101.31,198620,2
11:41:00,101.31,101.31,101.27,101.3,93740,2
11:42:00,101.27,101.3,101.1,101.13,525940,2
11:43:00,101.12,101.19,101.05,101.09,119970,2
11:44:00,101.1,101.15,101.06,101.06,178470,2
11:45:00,101.05,101.14,100.9,101.13,2586640,2
11:46:00,101.15,101.17,101.01,101.03,633790,2
11:47:00,101.02,101.1,100.98,101.09,1237290,2
11:48:00,101.09,101.14,101.05,101.09,150710,2
11:49:00,101.09,101.12,101.07,101.07,112190,2
11:50:00,101.07,101.1,101.05,101.05,117870,2
11:51:00,101.05,101.1,101.05,101.09,166890,2
11:52:00,101.09,101.13,101.08,101.11,353210,2
11:53:00,101.08,101.09,101.06,101.09,231380,2
11:54:00,101.1,101.13,101.07,101.08,244550,2
11:55:00,101.06,101.13,101.05,101.11,300850,2
11:56:00,101.11,101.11,101.0,101.0,676250,2
11:57:00,101.0,101.04,100.97,101.03,720620,2
11:58:00,101.03,101.04,101.01,101.03,64030,2
11:59:00,101.05,101.06,101.0,101.01,238110,2
12:00:00,101.03,101.06,101.0,101.03,416290,2
12:01:00,101.03,101.08,101.01,101.08,128850,2
12:02:00,101.07,101.08,100.99,101.04,316950,2
12:03:00,101.04,101.08,101.01,101.02,106190,2
12:04:00,101.02,101.05,101.02,101.05,39980,2
12:05:00,101.05,101.09,101.02,101.09,104670,2
12:06:00,101.09,101.16,101.09,101.13,365870,2
12:07:00,101.13,101.13,101.05,101.09,66870,2
12:08:00,101.09,101.14,101.06,101.11,55910,2
12:09:00,101.12,101.15,101.1,101.14,69950,2
12:10:00,101.13,101.16,101.09,101.12,120250,2
12:11:00,101.12,101.14,101.02,101.05,608710,2
12:12:00,101.06,101.08,101.01,101.07,442200,2
12:13:00,101.07,101.09,101.06,101.09,5280,2
12:14:00,101.09,101.1,101.04,101.06,57330,2
12:15:00,101.06,101.07,101.0,101.0,316110,2
12:16:00,101.0,101.05,100.71,101.04,2807800,2
12:17:00,101.04,101.1,100.94,101.02,990480,2
12:18:00,101.01,101.09,101.0,101.09,143950,2
12:19:00,101.09,101.11,101.05,101.09,200410,2
12:20:00,101.09,101.12,101.05,101.08,204070,2
12:21:00,101.06,101.1,101.04,101.1,130590,2
12:22:00,101.09,101.1,100.97,101.09,822310,2
12:23:00,101.08,101.09,101.02,101.06,332750,2
12:24:00,101.07,101.12,101.03,101.09,296350,2
12:25:00,101.09,101.11,100.97,101.03,652710,2
12:26:00,101.05,101.09,101.03,101.09,89810,2
12:27:00,101.09,101.25,101.08,101.22,539790,2
12:28:00,101.21,101.25,101.13,101.18,162270,2
12:29:00,101.18,101.24,101.18,101.23,60790,2
12:30:00,101.22,101.31,101.2,101.3,404600,2
12:31:00,101.29,101.33,101.2,101.25,433970,2
12:32:00,101.25,101.4,101.24,101.33,460710,2
12:33:00,101.34,101.49,101.34,101.45,703580,2
12:34:00,101.44,101.57,101.4,101.5,983340,2
12:35:00,101.5,101.51,101.41,101.43,348390,2
12:36:00,101.43,101.44,101.3,101.36,518360,2
12:37:00,101.36,101.43,101.21,101.43,541250,2
12:38:00,101.43,101.57,101.36,101.44,1247710,2
12:39:00,101.48,101.59,101.45,101.57,594760,2
12:40:00,101.55,101.6,101.52,101.55,784170,2
12:41:00,101.56,101.6,101.51,101.56,490750,2
12:42:00,101.58,101.58,101.46,101.5,389300,2
12:43:00,101.49,101.55,101.47,101.5,146660,2
12:44:00,101.49,101.57,101.49,101.5,281900,2
12:45:00,101.51,101.55,101.5,101.55,50690,2
12:46:00,101.55,101.65,101.54,101.65,198940,2
12:47:00,101.64,101.76,101.61,101.63,831950,2
12:48:00,101.65,101.65,101.5,101.56,287150,2
12:49:00,101.53,101.54,101.39,101.48,801860,2
12:50:00,101.48,101.52,101.45,101.5,146980,2
12:51:00,101.52,101.52,101.42,101.45,205830,2
12:52:00,101.44,101.47,101.41,101.43,52220,2
12:53:00,101.43,101.47,101.42,101.45,53140,2
12:54:00,101.45,101.58,101.43,101.58,367350,2
12:55:00,101.58,101.7,101.57,101.6,146560,2
12:56:00,101.6,101.6,101.5,101.54,30980,2
12:57:00,101.54,101.59,101.46,101.59,101250,2
12:58:00,101.59,101.6,101.5,101.55,47550,2
12:59:00,101.54,101.57,101.5,101.52,18700,2
13:00:00,101.52,101.54,101.33,101.33,482280,2
13:01:00,101.32,101.34,101.21,101.26,267220,2
13:02:00,101.27,101.39,101.26,101.35,126000,2
13:03:00,101.35,101.42,101.28,101.28,137590,2
13:04:00,101.3,101.47,101.3,101.47,63450,2
13:05:00,101.47,101.47,101.31,101.31,111730,2
13:06:00,101.32,101.4,101.24,101.31,95370,2
13:07:00,101.33,101.33,101.3,101.3,2590,2
13:08:00,101.31,101.31,101.3,101.3,16810,2
13:09:00,101.36,101.48,101.36,101.48,18530,2
13:10:00,101.45,101.47,101.33,101.41,308890,2
13:11:00,101.37,101.4,101.34,101.34,73340,2
13:12:00,101.38,101.47,101.3,101.34,323870,2
13:13:00,101.35,101.46,101.35,101.45,96910,2
13:14:00,101.45,101.47,101.42,101.45,43830,2
13:15:00,101.47,101.53,101.41,101.45,263290,2
13:16:00,101.47,101.51,101.38,101.5,315520,2
13:17:00,101.51,101.53,101.42,101.45,248740,2
13:18:00,101.43,101.43,101.37,101.4,32920,2
13:19:00,101.38,101.4,101.33,101.33,75620,2
13:20:00,101.33,101.35,101.21,101.26,331950,2
13:21:00,101.27,101.3,101.26,101.27,280820,2
13:22:00,101.27,101.29,101.24,101.28,22170,2
13:23:00,101.29,101.34,101.15,101.2,470170,2
13:24:00,101.21,101.21,101.17,101.17,76600,2
13:25:00,101.17,101.17,101.05,101.14,421930,2
13:26:00,101.14,101.15,101.05,101.14,150750,2
13:27:00,101.13,101.2,101.11,101.2,244890,2
13:28:00,101.2,101.26,101.13,101.18,162020,2
13:29:00,101.16,101.2,101.14,101.18,46870,2
13:30:00,101.17,101.22,101.07,101.11,254100,2
13:31:00,101.1,101.16,101.07,101.14,220490,2
13:32:00,101.11,101.17,101.1,101.1,64390,2
13:33:00,101.11,101.18,101.09,101.18,125030,2
13:34:00,101.14,101.15,101.07,101.1,540380,2
13:35:00,101.1,101.1,100.9,101.07,2191620,2
13:36:00,101.05,101.09,101.02,101.07,62770,2
13:37:00,101.06,101.1,101.06,101.1,79500,2
13:38:00,101.1,101.17,101.1,101.12,148700,2
13:39:00,101.1,101.12,101.05,101.05,47600,2
13:40:00,101.05,101.09,100.97,101.0,464960,2
13:41:00,101.04,101.07,101.02,101.02,24420,2
13:42:00,101.02,101.07,100.93,101.05,369790,2
13:43:00,101.05,101.06,101.01,101.03,26030,2
13:44:00,101.05,101.15,101.04,101.1,163600,2
13:45:00,101.14,101.31,101.1,101.25,326340,2
13:46:00,101.25,101.26,101.17,101.22,48390,2
13:47:00,101.22,101.3,101.2,101.28,132500,2
13:48:00,101.28,101.36,101.28,101.33,110790,2
13:49:00,101.32,101.35,101.28,101.29,154820,2
13:50:00,101.33,101.42,101.3,101.3,226450,2
13:51:00,101.3,101.3,101.16,101.22,119280,2
13:52:00,101.22,101.26,101.18,101.2,72480,2
13:53:00,101.22,101.29,101.2,101.2,83910,2
13:54:00,101.2,101.23,101.06,101.12,159200,2
13:55:00,101.12,101.15,101.11,101.12,30170,2
13:56:00,101.12,101.2,101.09,101.1,236870,2
13:57:00,101.1,101.13,101.03,101.06,596150,2
13:58:00,101.09,101.2,101.06,101.17,167140,2
13:59:00,101.14,101.14,101.1,101.13,44210,2
14:00:00,101.11,101.14,101.1,101.11,58310,2
14:01:00,101.1,101.11,101.1,101.11,28180,2
14:02:00,101.11,101.15,101.1,101.11,30490,2
14:03:00,101.14,101.15,101.1,101.14,21580,2
14:04:00,101.14,101.15,101.11,101.14,72960,2
14:05:00,101.16,101.19,101.11,101.19,191770,2
14:06:00,101.19,101.24,101.15,101.22,567580,2
14:07:00,101.23,101.23,101.13,101.15,309110,2
14:08:00,101.17,101.2,101.14,101.18,43130,2
14:09:00,101.18,101.19,101.15,101.18,39020,2
14:10:00,101.16,101.16,101.05,101.06,275720,2
14:11:00,101.09,101.2,101.06,101.2,438590,2
14:12:00,101.19,101.24,101.13,101.24,116930,2
14:13:00,101.23,101.28,101.2,101.23,155020,2
14:14:00,101.24,101.29,101.23,101.28,62700,2
14:15:00,101.28,101.29,101.17,101.17,299600,2
14:16:00,101.16,101.21,101.14,101.2,141170,2
14:17:00,101.21,101.22,101.16,101.17,23110,2
14:18:00,101.18,101.2,101.17,101.2,20430,2
14:19:00,101.19,101.2,101.17,101.2,5130,2
14:20:00,101.18,101.21,101.17,101.2,78150,2
14:21:00,101.21,101.21,101.16,101.17,34900,2
14:22:00,101.18,101.18,101.14,101.16,84450,2
14:23:00,101.15,101.16,101.03,101.13,255560,2
14:24:00,101.13,101.13,101.04,101.05,23670,2
14:25:00,101.07,101.07,101.03,101.06,163970,2
14:26:00,101.05,101.09,101.04,101.07,44580,2
14:27:00,101.06,101.08,101.06,101.06,50460,2
14:28:00,101.07,101.1,101.02,101.02,305840,2
14:29:00,101.03,101.04,101.0,101.0,301930,2
14:30:00,101.03,101.06,101.0,101.05,30720,2
14:31:00,101.03,101.09,100.95,101.02,1299580,2
14:32:00,101.05,101.1,101.02,101.09,62680,2
14:33:00,101.11,101.24,101.1,101.19,293260,2
14:34:00,101.19,101.2,101.14,101.15,53290,2
14:35:00,101.12,101.19,101.1,101.19,93350,2
14:36:00,101.19,101.23,101.19,101.19,61120,2
14:37:00,101.19,101.2,101.16,101.19,15070,2
14:38:00,101.19,101.27,101.17,101.24,82250,2
14:39:00,101.25,101.25,101.16,101.19,63330,2
14:40:00,101.16,101.23,101.13,101.18,24070,2
14:41:00,101.18,101.22,101.12,101.2,78010,2
14:42:00,101.18,101.2,101.05,101.11,98970,2
14:43:00,101.13,101.13,101.1,101.12,50390,2
14:44:00,101.14,101.16,101.11,101.16,43660,2
14:45:00,101.16,101.18,101.14,101.17,8290,2
14:46:00,101.17,101.25,101.17,101.21,57900,2
14:47:00,101.2,101.2,101.05,101.1,129390,2
14:48:00,101.1,101.19,101.1,101.17,146400,2
14:49:00,101.17,101.17,101.12,101.13,20720,2
14:50:00,101.14,101.2,101.14,101.15,35500,2
14:51:00,101.18,101.19,101.1,101.1,98650,2
14:52:00,101.12,101.15,101.07,101.08,75560,2
14:53:00,101.14,101.15,101.11,101.15,28500,2
14:54:00,101.14,101.18,101.14,101.16,39680,2
14:55:00,101.16,101.18,101.14,101.18,13070,2
14:56:00,101.19,101.2,101.13,101.15,33830,2
14:57:00,101.17,101.19,101.07,101.11,62620,2
14:58:00,101.13,101.13,101.1,101.11,17450,2
14:59:00,101.12,101.12,101.07,101.08,101160,2
15:00:00,101.1,101.1,101.06,101.06,130220,2
15:01:00,101.08,101.09,101.01,101.01,357810,2
15:02:00,101.03,101.06,101.01,101.03,83110,2
15:03:00,101.03,101.08,101.0,101.03,212110,2
15:04:00,101.04,101.06,101.01,101.03,92690,2
15:05:00,101.05,101.07,101.02,101.05,126390,2
15:06:00,101.05,101.14,101.05,101.09,108860,2
15:07:00,101.08,101.12,101.03,101.09,19430,2
15:08:00,101.08,101.1,101.08,101.08,14150,2
15:09:00,101.09,101.09,101.07,101.07,910,2
15:10:00,101.08,101.08,101.04,101.06,85740,2
15:11:00,101.04,101.05,101.01,101.01,202210,2
15:12:00,101.01,101.05,101.0,101.0,184230,2
15:13:00,101.0,101.06,100.99,101.01,563080,2
15:14:00,101.0,101.09,100.99,101.08,450040,2
15:15:00,101.08,101.08,101.0,101.0,106300,2
15:16:00,101.0,101.09,100.92,101.03,1059780,2
15:17:00,101.02,101.08,100.57,100.6,8451590,2
15:18:00,100.59,100.71,100.32,100.64,2958460,2
15:19:00,100.6,100.67,100.58,100.64,160280,2
15:20:00,100.63,100.69,100.58,100.69,244230,2
15:21:00,100.68,100.7,100.63,100.68,196590,2
15:22:00,100.68,100.7,100.51,100.56,547080,2
15:23:00,100.52,100.54,100.25,100.33,1939450,2
15:24:00,100.31,100.32,100.17,100.19,1505160,2
15:25:00,100.23,100.26,100.07,100.07,1947170,2
15:26:00,100.09,100.17,100.06,100.12,1737880,2
15:27:00,100.12,100.19,100.0,100.17,3057940,2
15:28:00,100.17,100.24,100.14,100.2,363440,2
15:29:00,100.2,100.22,100.15,100.19,176840,2
15:30:00,100.19,100.36,100.16,100.29,713680,2
15:31:00,100.31,100.36,100.25,100.28,311860,2
15:32:00,100.26,100.32,100.23,100.31,242220,2
15:33:00,100.28,100.3,100.23,100.23,97380,2
15:34:00,100.25,100.31,100.23,100.28,44490,2
15:35:00,100.28,100.28,100.04,100.07,1186160,2
15:36:00,100.08,100.1,100.0,100.01,2081480,2
15:37:00,100.02,100.08,100.0,100.02,721920,2
15:38:00,100.02,100.17,100.01,100.11,1237800,2
15:39:00,100.08,100.12,100.02,100.08,545450,2
15:40:00,100.07,100.22,100.05,100.16,493300,2
15:41:00,100.16,100.22,100.08,100.1,970520,2
15:42:00,100.1,100.17,100.07,100.11,421960,2
15:43:00,100.11,100.19,100.08,100.15,624260,2
15:44:00,100.18,100.24,100.12,100.21,977250,2
15:45:00,100.2,100.24,100.2,100.21,260660,2
15:46:00,100.21,100.27,100.2,100.27,170010,2
15:47:00,100.25,100.29,100.2,100.27,154650,2
15:48:00,100.27,100.34,100.25,100.31,398120,2
15:49:00,100.31,100.35,100.3,100.31,275860,2
15:50:00,100.34,100.34,100.2,100.21,875900,2
15:51:00,100.21,100.29,100.2,100.25,160660,2
15:52:00,100.25,100.4,100.24,100.4,395440,2
15:53:00,100.4,100.46,100.31,100.33,280470,2
15:54:00,100.34,100.34,100.2,100.2,116660,2
15:55:00,100.21,100.25,100.14,100.23,393160,2
15:56:00,100.2,100.26,100.2,100.2,230790,2
15:57:00,100.24,100.26,100.2,100.2,46940,2
15:58:00,100.24,100.25,100.21,100.21,19810,2
15:59:00,100.23,100.25,100.2,100.23,187220,2
16:00:00,100.21,100.23,100.0,100.05,3017420,2
16:01:00,100.05,100.17,100.04,100.06,436530,2
16:02:00,100.05,100.15,99.9,100.08,2216640,2
16:03:00,100.08,100.1,100.03,100.04,559460,2
16:04:00,100.04,100.1,100.03,100.07,389980,2
16:05:00,100.09,100.09,100.03,100.04,428470,2
16:06:00,100.04,100.09,100.03,100.08,195890,2
16:07:00,100.07,100.11,100.05,100.11,371550,2
16:08:00,100.11,100.17,100.11,100.13,135850,2
16:09:00,100.13,100.15,100.12,100.12,32330,2
16:10:00,100.13,100.17,100.11,100.14,106280,2
16:11:00,100.14,100.15,100.04,100.09,198750,2
16:12:00,100.09,100.1,100.04,100.06,74100,2
16:13:00,100.06,100.09,100.01,100.05,513110,2
16:14:00,100.02,100.07,100.02,100.05,215560,2
16:15:00,100.02,100.02,99.7,99.85,4254960,2
16:16:00,99.85,99.89,99.81,99.87,435330,2
16:17:00,99.85,100.03,99.85,99.98,1035220,2
16:18:00,99.98,100.05,99.9,99.92,576730,2
16:19:00,99.92,99.92,99.77,99.82,797590,2
16:20:00,99.8,99.87,99.74,99.84,1306960,2
16:21:00,99.84,99.89,99.76,99.85,830260,2
16:22:00,99.84,99.86,99.76,99.81,444210,2
16:23:00,99.82,99.87,99.8,99.85,146300,2
16:24:00,99.85,99.88,99.8,99.8,213400,2
16:25:00,99.8,99.89,99.75,99.84,723300,2
16:26:00,99.84,99.91,99.83,99.83,123140,2
16:27:00,99.85,99.86,99.8,99.84,772480,2
16:28:00,99.83,99.9,99.82,99.9,181810,2
16:29:00,99.85,99.89,99.82,99.89,92240,2
16:30:00,99.88,99.88,99.81,99.84,69790,2
16:31:00,99.85,99.85,99.81,99.81,715730,2
16:32:00,99.81,99.82,99.67,99.73,1094170,2
16:33:00,99.73,99.74,99.61,99.62,734810,2
16:34:00,99.66,99.73,99.62,99.65,354880,2
16:35:00,99.65,99.73,99.64,99.71,440040,2
16:36:00,99.71,99.75,99.69,99.71,147100,2
16:37:00,99.71,99.73,99.65,99.68,616540,2
16:38:00,99.67,99.79,99.67,99.73,277850,2
16:39:00,99.75,99.8,99.71,99.74,109560,2
16:40:00,99.75,99.8,99.73,99.76,237500,2
16:41:00,99.8,99.86,99.75,99.8,281480,2
16:42:00,99.78,99.81,99.74,99.75,393430,2
16:43:00,99.75,99.78,99.67,99.69,181970,2
16:44:00,99.68,99.73,99.27,99.32,2946330,2
16:45:00,99.32,99.4,99.21,99.22,1024990,2
16:46:00,99.25,99.28,99.08,99.22,3255650,2
16:47:00,99.26,99.26,99.2,99.22,329350,2
16:48:00,99.22,99.25,99.1,99.1,433480,2
16:49:00,99.12,99.25,99.1,99.21,1212270,2
16:50:00,99.2,99.25,99.14,99.23,326780,2
16:51:00,99.25,99.39,99.2,99.25,500490,2
16:52:00,99.24,99.26,99.16,99.25,675140,2
16:53:00,99.25,99.29,99.19,99.24,146430,2
16:54:00,99.23,99.24,99.15,99.23,389000,2
16:55:00,99.22,99.23,99.18,99.19,272750,2
16:56:00,99.21,99.24,99.05,99.05,2189970,2
16:57:00,99.05,99.05,98.83,98.85,4302560,2
16:58:00,98.85,98.88,98.65,98.77,2535810,2
16:59:00,98.77,98.8,98.61,98.65,884450,2
17:00:00,98.65,98.74,98.55,98.65,3172470,2
17:01:00,98.65,98.68,98.56,98.63,1221250,2
17:02:00,98.63,98.63,98.23,98.28,2340480,2
17:03:00,98.27,98.62,98.22,98.56,1285220,2
17:04:00,98.56,98.87,98.52,98.83,1875690,2
17:05:00,98.8,98.97,98.59,98.97,1637330,2
17:06:00,98.95,99.07,98.81,98.93,1341490,2
17:07:00,98.9,99.0,98.87,98.99,471790,2
17:08:00,98.99,99.07,98.97,99.04,888810,2
17:09:00,99.0,99.05,98.72,98.94,1007310,2
17:10:00,98.94,99.03,98.85,98.86,2089150,2
17:11:00,98.88,99.07,98.77,98.88,4003460,2
17:12:00,98.88,98.9,98.77,98.81,1993970,2
17:13:00,98.81,98.84,98.67,98.74,1463130,2
17:14:00,98.75,98.77,98.52,98.6,1315010,2
17:15:00,98.6,98.63,98.35,98.45,2162010,2
17:16:00,98.46,98.58,98.34,98.51,1268070,2
17:17:00,98.49,98.51,98.45,98.47,618900,2
17:18:00,98.48,98.6,98.46,98.59,567700,2
17:19:00,98.59,98.64,98.53,98.61,336460,2
17:20:00,98.61,98.63,98.5,98.59,353400,2
17:21:00,98.59,98.65,98.51,98.54,216510,2
17:22:00,98.51,98.57,98.47,98.53,988350,2
17:23:00,98.52,98.59,98.47,98.55,67040,2
17:24:00,98.53,98.55,98.47,98.52,268130,2
17:25:00,98.5,98.57,98.47,98.47,351350,2
17:26:00,98.5,98.61,98.46,98.56,384000,2
17:27:00,98.58,98.6,98.5,98.52,232520,2
17:28:00,98.52,98.54,98.34,98.38,1328580,2
17:29:00,98.4,98.43,98.28,98.29,1650560,2
17:30:00,98.28,98.35,98.0,98.19,4079600,2
17:31:00,98.14,98.24,98.11,98.23,269960,2
17:32:00,98.22,98.27,98.12,98.12,509110,2
17:33:00,98.12,98.27,97.86,98.15,2195810,2
17:34:00,98.13,98.15,97.86,97.9,616190,2
17:35:00,97.89,98.04,97.8,97.97,898760,2
17:36:00,97.98,97.99,97.71,97.73,1430420,2
17:37:00,97.73,97.83,97.69,97.78,1358930,2
17:38:00,97.78,97.86,97.77,97.83,531210,2
17:39:00,97.82,97.86,97.77,97.82,1016880,2
17:40:00,97.8,97.84,97.77,97.8,382110,2
17:41:00,97.81,97.83,97.66,97.7,1609080,2
17:42:00,97.68,97.7,97.43,97.5,2441820,2
17:43:00,97.5,97.53,97.45,97.49,731650,2
17:44:00,97.48,97.64,97.31,97.38,2100100,2
17:45:00,97.38,97.59,97.21,97.43,2798050,2
17:46:00,97.42,97.58,97.35,97.52,1569900,2
17:47:00,97.55,97.63,97.41,97.51,1358250,2
17:48:00,97.51,97.56,97.35,97.55,1165850,2
17:49:00,97.55,97.69,97.4,97.45,1817090,2
17:50:00,97.43,97.53,97.41,97.53,565150,2
17:51:00,97.53,97.62,97.48,97.52,1252430,2
17:52:00,97.52,97.6,97.47,97.59,398270,2
17:53:00,97.59,97.6,97.53,97.55,332910,2
17:54:00,97.53,97.6,97.5,97.57,295640,2
17:55:00,97.59,97.64,97.52,97.58,550070,2
17:56:00,97.59,97.79,97.54,97.66,1056950,2
17:57:00,97.65,97.65,97.1,97.15,5749850,2
17:58:00,97.15,97.29,97.1,97.22,1979420,2
17:59:00,97.22,97.31,97.08,97.12,844350,2
18:00:00,97.12,97.23,97.05,97.1,4402300,2
18:01:00,97.12,97.32,97.08,97.3,1477760,2
18:02:00,97.3,97.39,97.23,97.39,605420,2
18:03:00,97.39,97.4,97.31,97.34,266050,2
18:04:00,97.37,97.49,97.34,97.49,155650,2
18:05:00,97.49,97.59,97.47,97.47,622410,2
18:06:00,97.47,97.48,97.4,97.46,135120,2
18:07:00,97.48,97.5,97.39,97.41,297320,2
18:08:00,97.41,97.44,97.37,97.44,68840,2
18:09:00,97.44,97.47,97.39,97.44,170610,2
18:10:00,97.46,97.5,97.4,97.49,225990,2
18:11:00,97.47,97.49,97.41,97.47,278390,2
18:12:00,97.44,97.47,97.41,97.41,184370,2
18:13:00,97.42,97.42,97.41,97.42,209800,2
18:14:00,97.41,97.45,97.41,97.43,112030,2
18:15:00,97.43,97.55,97.41,97.55,820990,2
18:16:00,97.55,97.58,97.5,97.56,480850,2
18:17:00,97.52,97.56,97.5,97.53,282160,2
18:18:00,97.53,97.62,97.5,97.58,365950,2
18:19:00,97.57,97.69,97.54,97.64,541090,2
18:20:00,97.64,97.69,97.57,97.65,619730,2
18:21:00,97.63,97.69,97.61,97.62,703540,2
18:22:00,97.65,97.69,97.61,97.65,387990,2
18:23:00,97.65,97.65,97.54,97.55,429900,2
18:24:00,97.55,97.6,97.53,97.55,327490,2
18:25:00,97.55,97.56,97.33,97.4,1422880,2
18:26:00,97.41,97.43,97.2,97.29,617700,2
18:27:00,97.27,97.33,97.2,97.23,1044660,2
18:28:00,97.22,97.24,96.95,97.0,4773000,2
18:29:00,96.96,97.25,96.96,97.21,1040580,2
